video_id,author,text,publishedAt,sentiment
pRIplSVOfhE,@ringostar4904,The Zionist strategy of divide and conquer seems to have now reached India. We will never have peace so long as Zionism dominates the world. Looks like even America is falling apart and may soon be declared an unofficial Zionist colony,14/09/25 13:02,Negative
pRIplSVOfhE,@nikhilverma9256,Where is mass killing in India?I Don't know.she is lying,14/09/25 12:39,Negative
pRIplSVOfhE,@mysecondinnings5986,"Please send her Pakistan/Afghanistan/Bangladesh or any other country to that she can enjoy her rest of life...
Please please. .",14/09/25 12:24,Negative
pRIplSVOfhE,@anikethmalkhedkar8317,You are wrong read history first muslims have plundered India and caused lot of problems to Hindus including snatching of their temples. What massacre you are talking about is made by mughals,14/09/25 12:07,Negative
pRIplSVOfhE,@SECULARBADWA,"THIS CHARLATAN HERSELF IS USING FAKE NAME
HER REAL NAME IS SUSSANAH A CHRISTIAN 

SHE IS A FRAUDIYA",14/09/25 12:06,Negative
pRIplSVOfhE,@sabithasafar,"which is your  city?
i live in kerala...",14/09/25 12:06,Neutral
pRIplSVOfhE,@ShadishInd81,"I think you should be saying Brahmanism not Hindu .it's only the Brahmins who want this chaos, this anarchy ........",14/09/25 12:02,Negative
pRIplSVOfhE,@NaseerAhmed-f2s,Allah help her❤❤❤❤❤❤❤,14/09/25 11:05,Positive
pRIplSVOfhE,@anmolpatkar1489,What nonsense are u speaking ....get yourself psychiatric treatment ...,14/09/25 11:03,Negative
pRIplSVOfhE,@vinoddamodaran1153,Pls think of Gaza  Ukraine   Nepal  bengadesh .,14/09/25 10:58,Neutral
pRIplSVOfhE,@naila2412,You are great ❤ who has humanity and wants to see other human beings live in peace and harmony. May Allah protect all of us from evil regime.,14/09/25 10:21,Positive
pRIplSVOfhE,@risvantt,RSS BJP is a cancer to India,14/09/25 10:12,Negative
pRIplSVOfhE,@captainnimo9926,"Is islam tollerant to other religion ?
Why kashmiri pandits has to flee from the valley. You are  shameless creatures who never speaks of hindu genocide in Bangladesh.",14/09/25 10:07,Negative
pRIplSVOfhE,@sanjayrout5760,Go to 🇧🇩 😂,14/09/25 09:46,Negative
pRIplSVOfhE,@lumbinishill3028,Delulu 😂,14/09/25 09:42,Positive
pRIplSVOfhE,@sagargarg1269,I bet she has nothing to say about Bangladesh....,14/09/25 09:38,Negative
pRIplSVOfhE,@sagargarg1269,Doing what she always have....balantly telling lies in each and every word....where is mass massacre ma'am..can you specify....Indian govt is hindu and anti islamist she says in one line....what about j and k cm omar abdullah praising modi for infrastructure development in kashmir.... Thanks to modi for exposing these liers and hate mongerers who have been hiding under the guise of academicians and polluting young minds....,14/09/25 09:37,Negative
pRIplSVOfhE,@sakasatyaprasad7874,Watch and watch.,14/09/25 09:35,Neutral
pRIplSVOfhE,@sameerdutt1436,"The fact that despite spewing venom against India every second you are still alive shows your true character..try this in any of the neighbouring countries n u will vanish or sar tan se juda will be the consequence . Moreover, in the times of previous establishment also your views were same . So being an anti hindu and still living here n writing n saying whatever you want shows the tolerance level of the people😊 What a liar",14/09/25 09:27,Negative
pRIplSVOfhE,@lklalitkapoor,I m loving it😂😂😂😂😂,14/09/25 09:20,Positive
pRIplSVOfhE,@awalabdulnoor,"This is the REAL TRUE India that I remember from pre 1990's, how the hell did India become the current hellhole that it is now?",14/09/25 09:03,Negative
pRIplSVOfhE,@kvvarg,"She should leave India then for  a much safer Pakistan. I doubt if she can continue to put on the same outfit 😂, still she will be okay with that I guess taking her current state of dangerous stay in India",14/09/25 09:01,Negative
pRIplSVOfhE,@ketandhakan7957,Liar . Absolutely liar,14/09/25 08:59,Negative
pRIplSVOfhE,@ananthan8951,"Please don't live in India if you think it is so dangerous. Rest assured that India will pull through without your esteemed self, and logically you should be more preciously welcome in other countries.",14/09/25 08:33,Negative
pRIplSVOfhE,@ChandraHbl,What a acting వాహ్....,14/09/25 08:32,Negative
pRIplSVOfhE,@technomaniac4790,She's lying everything she said wrong bcoz she doesn't support current govt .......she never spoke about terrorism.........why?🤪,14/09/25 08:17,Negative
pRIplSVOfhE,@russelraj-l7o,Live every moment 💝 God will protect all,14/09/25 08:15,Positive
pRIplSVOfhE,@contacttusharsubhra4155,"Pahelgam ka reply cricket match😂

Ye barbadi Jhuta Party ko kaun leke aya tha?  Janata ap... 
Ye gaddar party ko kaun leke aya? Aplog deshbasiyo

Ye fake crime minister ko kaun leke aya? 
Ye so called deshpremi, apka desh ka log... 

Manmohon ko hatake ek gaddar ko laya? 

Ye hona hi tha",14/09/25 08:06,Negative
pRIplSVOfhE,@AkibBalalLaskar,We're more and more becoming like Israel. We have taken over by fascist racist islamophobic bigots.,14/09/25 07:46,Negative
pRIplSVOfhE,@TheVibhuti92,You invited such situation f yourself lady,14/09/25 07:46,Negative
pRIplSVOfhE,@pradhumankundhadia8078,Vo kashmiri neta ka haath pakad kar.jati thi tabhi sharam nahi lagi.juthi saali,14/09/25 07:45,Negative
pRIplSVOfhE,@pradhumankundhadia8078,Tumko toa latka na chaiye.tumri vajah kitne logo ki Jaan gai hai,14/09/25 07:43,Negative
pRIplSVOfhE,@ritstransform,Muslims wanting equality here then want sharia laws in Muslim nations...,14/09/25 07:30,Negative
pRIplSVOfhE,@ritstransform,All people here talk about kashmiri pandits too..talk about partition too..talk about muslim countries sharia laws too,14/09/25 07:30,Negative
pRIplSVOfhE,@ritstransform,Talk about bengal too,14/09/25 07:30,Neutral
pRIplSVOfhE,@PraveshTyagi-tz9jn,Lier woman..😂😂,14/09/25 07:23,Negative
pRIplSVOfhE,@drshahidawizarat,Praying for your and  Indian Muslims safety.,14/09/25 07:23,Negative
pRIplSVOfhE,@SameerChoudhary-o2u,"Being a good human has never been easy throughout history. 
If you are neutral even your community will disown you bcoz humans are biggest hypocrites. ❤",14/09/25 07:12,Negative
pRIplSVOfhE,@satyalooks,All this toolkits have problem with sanathan but will never speak about atrocities commited by islam or christianity anywhere😂😂,14/09/25 07:04,Negative
pRIplSVOfhE,@basavla1811,"How much did you get to spread these lies,traitor",14/09/25 07:00,Negative
pRIplSVOfhE,@ShehlaArif-yc1jd,A woman of substance... indeed,14/09/25 06:27,Neutral
pRIplSVOfhE,@rajsundar588,What she says is correct.Anti Indians like her will have to face severe legal actions.Law abiding patriotic citizens can live peacefully anywhere in India.,14/09/25 06:11,Negative
pRIplSVOfhE,@gkk2215,"Killing Intellectual writers and Rationalists and Other Non-Hindu religion prominent figures in a BJP led India is a symbol of insecurity of Hindu forces towards other growing religions, Hinduism cannot grow outside because of caste system and their frustration towards growing islam and christianity in India is evident and I am some one who don't believe in religion so don't bark on me like Anti-Hindu my fellow ignorant Hindu Bhakts. 🔴🔴",14/09/25 05:51,Negative
pRIplSVOfhE,@shafiqueahmed8442,"Madamgee our respect to you.the wholjanta is with you. Nothing will happen to you.God is grateful. 
Must be report to international agencies about your security..
Madam your great open truth mind the real truth and justice editor. We wish the best Nothing will happen to you.",14/09/25 05:48,Negative
pRIplSVOfhE,@RaviKant-lu8hu,See how innocently  she is telling  lies,14/09/25 05:38,Negative
pRIplSVOfhE,@RaviKant-lu8hu,"Due to such type of  people  Hindus will continue  to suffer in this  country. 
There  are more  than 57 muslim  countries in the world for  the  Muslims but only one country  for Hindus .such  people  like her will not let us live in peace  even  in india.  Shame on them  and their thinking.",14/09/25 05:35,Negative
pRIplSVOfhE,@nayeemh.a.k5234,Most compassionate literature,14/09/25 05:21,Neutral
pRIplSVOfhE,@nayeemh.a.k5234,Most compassionate litres of water,14/09/25 05:19,Negative
pRIplSVOfhE,@mrindimike,"Madame it's just a matter of time, all evil will perish and truth shall reign. I just hope that our indians will wake up soon, as our neighbours and reclaim their rights and make India great once more.",14/09/25 05:17,Negative
pRIplSVOfhE,@bmsatpathy,"The situation in India is so dangerous that this lady can get away spreading such blatant lies against the country. If the Muslims and Christians are being tortured and murdered in such a scale here, how is that their number keeps on rising at the cost of Hindus year after year ?",14/09/25 05:11,Negative
pRIplSVOfhE,@cassiembrey8485,"Wealth, but at home is a butcher like Netanyahu.",14/09/25 05:09,Negative
pRIplSVOfhE,@cassiembrey8485,"Modi goes to Muslim countries and enjoys, uses their w",14/09/25 05:08,Negative
pRIplSVOfhE,@cassiembrey8485,"At least one honest Hindu, a true Hindu.",14/09/25 05:06,Negative
pRIplSVOfhE,@yashpalcharan4935,Really,14/09/25 04:56,Unknown
pRIplSVOfhE,@mukherjee429,If the government is bulldozing all muslim places why are the Muslim parties in India sitting quietly??? Many of them represent India abroad also! Government is only bulldozing illegal occupation of government land irrespective of religion and sadly most illegal occupants are of a certain group!,14/09/25 04:42,Negative
pRIplSVOfhE,@surendrapatel5787,Accept pakistan or bangladesh citizen ship and enjoy peacs.,14/09/25 04:01,Negative
pRIplSVOfhE,@surendrapatel5787,"Roy is a very cheap person ,earing bucks by creating nonsenses, shis a witch in humanbody",14/09/25 04:00,Negative
pRIplSVOfhE,@ArunSharma-w3v,Liar,14/09/25 04:00,Negative
pRIplSVOfhE,@mukherjee429,This is such a big lie!!!!she is the worst person she should be thrown out of India!!! Always being paid by some western media and deep state and trying to tarnish the good name of india!Shame on you!,14/09/25 03:54,Negative
pRIplSVOfhE,@PradeepMehta-v4u,Anti Hindu lobby. She is spreading falsehood. Hindus are being discriminated and persecuted in India.,14/09/25 03:44,Negative
pRIplSVOfhE,@sunilkamesh,sorry I am no right or left...where are these mass killings...I really dont see that happening...I really hope some people come out of their false fantasies,14/09/25 03:28,Negative
pRIplSVOfhE,@NarainNarain-nk5hi,What is dangerous in India. She needs to move to Pakistan or Bangladesh and know what dangerous means. Or maybe UK or USA even where she could be shot for differing political opinion.,14/09/25 03:15,Negative
pRIplSVOfhE,@MrMsharma234,"I wonder how Congress represented you as a nationalist figurine while you stood with the butcher of Kashmir named Yasin Malik... You deserve fear, hatred and admonition",14/09/25 03:14,Negative
pRIplSVOfhE,@MrMsharma234,You stand with anti-national jihadis... So the supporter of every terrorist fears by nature... And there are few Muslims who sympathize with you who think alike,14/09/25 03:08,Negative
pRIplSVOfhE,@RajniSingh-zx7nm,"I have lived here peacefully 48 yrs of my life a giant so big 140 crores, something will happen somewhere, why talk trash",14/09/25 02:45,Negative
pRIplSVOfhE,@shantanudutta1539,You are lucky to be in a Hindu country which is always peace loving. Try living in Pakistan or Afghanistan with your Muslim lovers then talk.,14/09/25 02:45,Negative
pRIplSVOfhE,@RajniSingh-zx7nm,Why tarnish the image of India?,14/09/25 02:44,Negative
pRIplSVOfhE,@RajniSingh-zx7nm,What lies...,14/09/25 02:44,Negative
pRIplSVOfhE,@jaswantsingh9287,Good script..,14/09/25 02:36,Neutral
pRIplSVOfhE,@aliahmed8165,"2025 India is under Demon/ Asur!
Everyday Ram is humiliated here!",14/09/25 02:26,Negative
pRIplSVOfhE,@aliahmed8165,"Indian society is always apart!
Because Hindu mind set always apart!
Even they r divisive among themselves! 
So, Hindu needs foreign masters to discipline them!",14/09/25 02:25,Negative
pRIplSVOfhE,@fazlulkarim9123,"Interestingly Peter Novaro, a rightwing personality could understand the real issue in India i.e. Brahmanvad. It's high time for SC, ST, OBC and minorities to unite and build a strong movement",14/09/25 02:19,Neutral
pRIplSVOfhE,@Jb-vp9yu,Shame on these people who gives this kind of interviews and spread propoganda...Madam can see only Hindus hunting Muslims she dont know anything about Hindus being killed by muslims or conversion rackets.... its called convenient blindness..,14/09/25 02:07,Negative
pRIplSVOfhE,@swamiboo9375,"All the things said, in the way she described, happened back when she was young and a budding writer and also won her National Award for best screenplay.. in the late eighties. 

She is describing things based on the giant media and social media networks of today. Back when India has one and Only doordarshan and movies for propaganda and enlightenment both, she also cried about Shekhar Kapur and his Bandit Queen by saying he monetised Phoolan Devi's rape.

The so called elites and upper middle class people of India who don't do shit to change the old, rotten system and continue to live like Lord Focklands and then cry about democracy and secularism.",14/09/25 01:42,Negative
pRIplSVOfhE,@dev............6922,"she was not scared of terrorists in the past where beheading is normal 
she was not scared where peace loving hindu culture which native to india was modify destroyed by 
narrative she supports 
she is not scared of betraying hindu in thier own country 
she is just a money minded  pimp",14/09/25 01:16,Negative
pRIplSVOfhE,@gowrisriraman693,"You don’t have to live in India, if you don’t like it.",14/09/25 00:59,Negative
pRIplSVOfhE,@amitavachakraborty7599,There is a place which is as good as heaven named Pakistan.,14/09/25 00:33,Negative
pRIplSVOfhE,@SanjuSamsun-wp7hh,This is new india full of hatredness.,14/09/25 00:22,Negative
pRIplSVOfhE,@adityatripathy8868,I trust you more than the Supreme Court of India.,14/09/25 00:00,Negative
pRIplSVOfhE,@adityatripathy8868,These fellows are not right wing . They are PURE criminals .,13/09/25 23:58,Negative
pRIplSVOfhE,@adityatripathy8868,"Arundhati ,please be brave. I am proud of a true Indian like you.  You must go public with your thoughts which absolutely echo with mine.",13/09/25 23:57,Positive
pRIplSVOfhE,@rasu84,This is the most elaborate and painfully belaboured excuse I have ever come across for procrastination 😂😂,13/09/25 23:55,Negative
pRIplSVOfhE,@abdulrazacksyed41,BJP RSS jungle raaj chal raha hai lootmaar  chaalu hai,13/09/25 22:45,Negative
pRIplSVOfhE,@SSMBukhari,"History remembers the good as well as bad people, untill it has been manipulated for personal gains",13/09/25 21:51,Negative
pRIplSVOfhE,@AlimKhan-xq9rp,"Actually I thought always ,that all hindu people mindset are notorious /they murder daily muslim /reped /lovejihad against muslim bcz as an Indian muslim and  after active my consciousness to now ,i always see in india .bcz in front of my eyes ,i have seen many things like  many muslim have murdered by hindu terrorist bcz of muslim and then police is not aggre to accept a simple FIR 😮,many times I have seen . even a crpf murder three muslim in train just only bcz of muslim .and many and many evidence .",13/09/25 21:21,Negative
pRIplSVOfhE,@ravindranatha8117,She is a paid stooge of anti india elements,13/09/25 21:08,Negative
